    season, game,    batter, inn, PA, AB, R, H, X2B, X3B, HR, RBI, BB, SO, SF, GDP,    BA,   OBP,   SLG,   OPS
2011summer,   12,  Michelle,   5,  3,  3, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
  2012fall,    3,  Michelle,   6,  4,  4, 2, 3,   0,   0,  0,   1,  0,  0,  0,   1, 0.750, 0.750, 0.750, 1.500
2012spring,    1,  Michelle,   5,  3,  3, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2012spring,    2,  Michelle,   4,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2012spring,    3,  Michelle,   5,  3,  3, 0, 1,   0,   0,  0,   1,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2012summer,    1,  Michelle,   7,  3,  3, 0, 2,   0,   0,  0,   1,  0,  0,  0,   0, 0.667, 0.667, 0.667, 1.333
2012summer,    2,  Michelle,   8,  4,  4, 1, 3,   0,   0,  0,   0,  0,  0,  0,   0, 0.750, 0.750, 0.750, 1.500
2012summer,    5,  Michelle,   6,  3,  3, 2, 2,   1,   0,  0,   0,  0,  0,  0,   0, 0.667, 0.667, 1.000, 1.667
2012summer,    6,  Michelle,   6,  3,  3, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2012summer,    7,  Michelle,   6,  2,  2, 0, 0,   0,   0,  0,   1,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,    8,  Michelle,   5,  4,  4, 1, 1,   0,   0,  0,   1,  0,  0,  0,   0, 0.250, 0.250, 0.250, 0.500
2012summer,    9,  Michelle,   7,  3,  3, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2012summer,   11,  Michelle,   6,  4,  3, 0, 0,   0,   0,  0,   1,  1,  0,  0,   0, 0.000, 0.250, 0.000, 0.250
2012summer,   12,  Michelle,   5,  4,  4, 1, 2,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
2012summer,   13,  Michelle,   7,  3,  3, 0, 0,   0,   0,  0,   1,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2013summer,    1,  Michelle,   5,  4,  4, 1, 2,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
2013summer,    2,  Michelle,   5,  3,  3, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2013summer,    3,  Michelle,   4,  3,  3, 2, 3,   0,   0,  0,   1,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2013summer,    4,  Michelle,   7,  3,  3, 0, 1,   0,   0,  0,   0,  0,  1,  0,   0, 0.333, 0.333, 0.333, 0.667
2013summer,    5,  Michelle,   6,  4,  4, 0, 1,   0,   0,  0,   1,  0,  0,  0,   0, 0.250, 0.250, 0.250, 0.500
2013summer,    1,   Minchun,   5,  3,  3, 2, 2,   0,   0,  0,   1,  0,  0,  0,   0, 0.667, 0.667, 0.667, 1.333
2013summer,    4,   Minchun,   4,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2013summer,    5,   Minchun,   3,  1,  1, 1, 1,   1,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 2.000, 3.000
  2010fall,    4,    Nicole,   4,  3,  2, 1, 1,   0,   0,  0,   0,  1,  0,  0,   0, 0.500, 0.667, 0.500, 1.167
  2010fall,    5,    Nicole,   6,  3,  2, 0, 0,   0,   0,  0,   0,  1,  0,  0,   0, 0.000, 0.333, 0.000, 0.333
  2010fall,    6,    Nicole,   7,  3,  3, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2010summer,    5,    Nicole,   5,  2,  2, 1, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
2010summer,    6,    Nicole,   5,  3,  3, 0, 0,   0,   0,  0,   0,  0,  1,  0,   0, 0.000, 0.000, 0.000, 0.000
2010summer,    7,    Nicole,   5,  3,  3, 0, 2,   0,   0,  0,   0,  0,  0,  0,   0, 0.667, 0.667, 0.667, 1.333
2010summer,    8,    Nicole,   5,  3,  3, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2010summer,   11,    Nicole,   7,  4,  4, 0, 2,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
2012spring,    1,    Nicole,   5,  3,  3, 0, 2,   0,   0,  0,   2,  0,  1,  0,   0, 0.667, 0.667, 0.667, 1.333
2012spring,    2,    Nicole,   4,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,    2,    Nicole,   8,  4,  4, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2013summer,    2,    Nicole,   5,  2,  1, 0, 0,   0,   0,  0,   0,  1,  1,  0,   0, 0.000, 0.500, 0.000, 0.500
2013summer,    3,    Nicole,   4,  3,  3, 1, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
  2010fall,    2,  Pei-Fang,   5,  3,  3, 1, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2010summer,    4,      Rafe,   3,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2010summer,    7,      Rafe,   3,  2,  2, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
  2010fall,    4,   Sandeep,   4,  3,  3, 1, 1,   0,   0,  0,   1,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
  2010fall,    5,   Sandeep,   3,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
  2010fall,    2,     Sarah,   5,  3,  3, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
  2010fall,    4,     Sarah,   4,  3,  0, 1, 0,   0,   0,  0,   0,  3,  0,  0,   0, 0.000, 1.000, 0.000, 1.000
  2010fall,    5,     Sarah,   6,  3,  3, 0, 0,   0,   0,  0,   0,  0,  1,  0,   0, 0.000, 0.000, 0.000, 0.000
2010summer,    6,     Sarah,   5,  2,  2, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
2010summer,    8,     Sarah,   5,  2,  2, 1, 1,   0,   0,  0,   0,  0,  1,  0,   0, 0.500, 0.500, 0.500, 1.000
2010summer,   11,     Sarah,   7,  3,  3, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
  2011fall,    1,     Sarah,   5,  2,  2, 0, 1,   0,   0,  0,   0,  0,  1,  0,   0, 0.500, 0.500, 0.500, 1.000
  2011fall,    2,     Sarah,   6,  4,  2, 1, 1,   0,   0,  0,   0,  2,  0,  0,   0, 0.500, 0.750, 0.500, 1.250
  2011fall,    3,     Sarah,   5,  4,  3, 1, 2,   1,   0,  0,   1,  1,  0,  0,   0, 0.667, 0.750, 1.000, 1.750
  2011fall,    4,     Sarah,   6,  4,  3, 0, 1,   0,   0,  0,   0,  1,  1,  0,   0, 0.333, 0.500, 0.333, 0.833
  2011fall,    5,     Sarah,   7,  3,  2, 0, 0,   0,   0,  0,   0,  1,  0,  0,   0, 0.000, 0.333, 0.000, 0.333
  2011fall,    6,     Sarah,   6,  3,  3, 1, 1,   0,   0,  0,   0,  0,  1,  0,   0, 0.333, 0.333, 0.333, 0.667
2011summer,    4,     Sarah,   2,  1,  0, 0, 0,   0,   0,  0,   0,  1,  0,  0,   0, 0.000, 1.000, 0.000, 1.000
2011summer,    5,     Sarah,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2011summer,    6,     Sarah,   7,  3,  3, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2011summer,   11,     Sarah,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  1,  0,   0, 0.000, 0.000, 0.000, 0.000
2011summer,   12,     Sarah,   5,  3,  3, 1, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2012spring,    1,     Sarah,   5,  3,  2, 1, 1,   1,   0,  0,   0,  1,  0,  0,   0, 0.500, 0.667, 1.000, 1.667
2012spring,    2,     Sarah,   4,  2,  2, 0, 0,   0,   0,  0,   0,  0,  1,  0,   0, 0.000, 0.000, 0.000, 0.000
2012spring,    3,     Sarah,   5,  3,  3, 0, 0,   0,   0,  0,   0,  0,  2,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,    1,     Sarah,   7,  4,  4, 0, 0,   0,   0,  0,   0,  0,  1,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,    2,     Sarah,   8,  4,  4, 0, 0,   0,   0,  0,   0,  0,  1,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,    3,     Sarah,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,    4,     Sarah,   2,  2,  2, 1, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
2012summer,    5,     Sarah,   6,  3,  3, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2012summer,    7,     Sarah,   7,  3,  3, 1, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2012summer,    8,     Sarah,   5,  4,  4, 1, 1,   0,   0,  0,   1,  0,  0,  0,   0, 0.250, 0.250, 0.250, 0.500
2012summer,   12,     Sarah,   5,  3,  3, 1, 2,   0,   0,  0,   1,  0,  0,  0,   0, 0.667, 0.667, 0.667, 1.333
2012summer,   13,     Sarah,   7,  3,  3, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2013summer,    1,     Sarah,   5,  4,  3, 1, 0,   0,   0,  0,   0,  1,  0,  0,   0, 0.000, 0.250, 0.000, 0.250
2013summer,    2,     Sarah,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2013summer,    3,     Sarah,   4,  3,  3, 1, 1,   0,   0,  0,   0,  0,  2,  0,   0, 0.333, 0.333, 0.333, 0.667
2013summer,    4,     Sarah,   7,  2,  2, 0, 0,   0,   0,  0,   0,  0,  1,  0,   0, 0.000, 0.000, 0.000, 0.000
  2010fall,    2,      Seth,   5,  3,  3, 1, 2,   0,   0,  0,   0,  0,  0,  0,   0, 0.667, 0.667, 0.667, 1.333
  2010fall,    5,      Seth,   6,  3,  3, 0, 2,   0,   0,  0,   0,  0,  0,  0,   0, 0.667, 0.667, 0.667, 1.333
2010summer,    1,      Seth,   5,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2010summer,    3,      Seth,   3,  1,  1, 1, 1,   0,   0,  0,   1,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2010summer,    4,      Seth,   2,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2010summer,    5,      Seth,   5,  2,  2, 1, 2,   0,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2010summer,    6,      Seth,   5,  2,  2, 1, 2,   0,   1,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 2.000, 3.000
2010summer,    7,      Seth,   5,  3,  3, 0, 2,   0,   0,  0,   0,  0,  0,  0,   0, 0.667, 0.667, 0.667, 1.333
2010summer,    8,      Seth,   4,  2,  2, 1, 1,   1,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 1.000, 1.500
2010summer,   11,      Seth,   4,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
  2011fall,    1,      Seth,   4,  2,  2, 1, 2,   1,   0,  1,   2,  0,  0,  0,   0, 1.000, 1.000, 3.000, 4.000
  2011fall,    2,      Seth,   6,  4,  4, 0, 2,   0,   0,  0,   1,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
  2011fall,    3,      Seth,   2,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
  2011fall,    4,      Seth,   6,  3,  3, 2, 3,   1,   0,  0,   1,  0,  0,  0,   0, 1.000, 1.000, 1.333, 2.333
  2011fall,    5,      Seth,   7,  3,  3, 1, 2,   0,   0,  1,   2,  0,  0,  0,   0, 0.667, 0.667, 1.667, 2.333
  2011fall,    6,      Seth,   6,  3,  3, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2011summer,    1,      Seth,   5,  2,  1, 2, 1,   0,   0,  1,   2,  1,  0,  0,   0, 1.000, 1.000, 4.000, 5.000
2011summer,    2,      Seth,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2011summer,    4,      Seth,   6,  3,  3, 0, 1,   1,   0,  0,   1,  0,  0,  0,   0, 0.333, 0.333, 0.667, 1.000
2011summer,    6,      Seth,   7,  3,  3, 0, 1,   0,   0,  0,   1,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2011summer,   10,      Seth,   5,  3,  3, 1, 3,   0,   0,  0,   1,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2011summer,   11,      Seth,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2011summer,   12,      Seth,   5,  3,  2, 1, 2,   0,   0,  0,   2,  0,  0,  1,   0, 1.000, 0.667, 1.000, 1.667
  2012fall,    1,      Seth,   6,  3,  3, 1, 2,   1,   0,  0,   1,  0,  0,  0,   0, 0.667, 0.667, 1.000, 1.667
  2012fall,    2,      Seth,   5,  2,  2, 2, 2,   0,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
  2012fall,    3,      Seth,   3,  1,  1, 1, 1,   1,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 2.000, 3.000
  2012fall,    4,      Seth,   6,  3,  3, 2, 3,   2,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.667, 2.667
  2012fall,    5,      Seth,   7,  4,  4, 3, 3,   0,   0,  0,   2,  0,  1,  0,   0, 0.750, 0.750, 0.750, 1.500
2012spring,    1,      Seth,   5,  3,  2, 3, 1,   0,   0,  0,   1,  1,  0,  0,   0, 0.500, 0.667, 0.500, 1.167
2012spring,    2,      Seth,   4,  2,  2, 0, 2,   0,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2012spring,    3,      Seth,   5,  3,  3, 1, 2,   1,   0,  0,   0,  0,  0,  0,   0, 0.667, 0.667, 1.000, 1.667
2012summer,    1,      Seth,   7,  3,  3, 1, 2,   0,   0,  0,   0,  0,  0,  0,   0, 0.667, 0.667, 0.667, 1.333
2012summer,    2,      Seth,   5,  2,  2, 1, 2,   0,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2012summer,    3,      Seth,   5,  2,  2, 1, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
2012summer,    4,      Seth,   2,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,    5,      Seth,   6,  3,  3, 2, 2,   0,   0,  1,   4,  0,  0,  0,   0, 0.667, 0.667, 1.667, 2.333
2012summer,    6,      Seth,   6,  2,  2, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
2012summer,    7,      Seth,   6,  2,  2, 1, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
2012summer,    8,      Seth,   5,  3,  3, 3, 3,   0,   0,  0,   1,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2012summer,    9,      Seth,   7,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,   11,      Seth,   4,  3,  3, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2012summer,   12,      Seth,   5,  3,  2, 1, 1,   0,   0,  0,   1,  1,  0,  0,   0, 0.500, 0.667, 0.500, 1.167
2012summer,   13,      Seth,   6,  3,  3, 1, 2,   0,   0,  0,   1,  0,  0,  0,   0, 0.667, 0.667, 0.667, 1.333
2013summer,    1,      Seth,   5,  3,  3, 3, 2,   1,   0,  0,   0,  0,  0,  0,   0, 0.667, 0.667, 1.000, 1.667
2013summer,    2,      Seth,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2013summer,    3,      Seth,   4,  3,  3, 1, 1,   0,   0,  0,   1,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2013summer,    4,      Seth,   7,  2,  2, 1, 1,   1,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 1.000, 1.500
2013summer,    5,      Seth,   4,  2,  2, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
  2010fall,    4,    Sharon,   4,  2,  1, 1, 0,   0,   0,  0,   0,  1,  1,  0,   0, 0.000, 0.500, 0.000, 0.500
  2010fall,    6,    Sharon,   7,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2011summer,    5,    Sharon,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  2,  0,   0, 0.000, 0.000, 0.000, 0.000
  2010fall,    5,  Svetlana,   6,  3,  2, 0, 1,   0,   0,  0,   0,  1,  1,  0,   0, 0.500, 0.667, 0.500, 1.167
2010summer,    4,  Svetlana,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
  2011fall,    5,  Svetlana,   7,  3,  3, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2011summer,    1,  Svetlana,   5,  2,  0, 1, 0,   0,   0,  0,   0,  2,  0,  0,   0, 0.000, 1.000, 0.000, 1.000
2011summer,    4,  Svetlana,   4,  2,  2, 1, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2011summer,    5,  Svetlana,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  1,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,    3,  Svetlana,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  2,  0,   0, 0.000, 0.000, 0.000, 0.000
2010summer,    3,   Tatsuki,   5,  1,  1, 0, 1,   1,   0,  0,   2,  0,  0,  0,   0, 1.000, 1.000, 2.000, 3.000
2010summer,    4,   Tatsuki,   3,  1,  1, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
  2011fall,    1,   Tatsuki,   5,  2,  2, 1, 1,   0,   1,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 1.500, 2.000
  2011fall,    2,   Tatsuki,   6,  3,  3, 1, 2,   0,   0,  0,   1,  0,  0,  0,   0, 0.667, 0.667, 0.667, 1.333
  2011fall,    3,   Tatsuki,   3,  2,  2, 2, 2,   1,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.500, 2.500
  2011fall,    5,   Tatsuki,   7,  3,  3, 0, 0,   0,   0,  0,   0,  0,  1,  0,   0, 0.000, 0.000, 0.000, 0.000
  2011fall,    6,   Tatsuki,   3,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
  2012fall,    3,   Tatsuki,   3,  2,  2, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
  2012fall,    4,   Tatsuki,   3,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2012spring,    1,   Tatsuki,   5,  3,  3, 0, 3,   0,   0,  0,   2,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2012spring,    2,   Tatsuki,   4,  2,  2, 1, 2,   0,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2012spring,    3,   Tatsuki,   5,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,    1,   Tatsuki,   7,  3,  3, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2012summer,    2,   Tatsuki,   8,  3,  3, 1, 2,   0,   0,  0,   2,  0,  0,  0,   0, 0.667, 0.667, 0.667, 1.333
2012summer,    4,   Tatsuki,   2,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,    5,   Tatsuki,   6,  2,  2, 2, 2,   1,   0,  1,   2,  0,  0,  0,   0, 1.000, 1.000, 3.000, 4.000
2012summer,    6,   Tatsuki,   6,  3,  3, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,   13,   Tatsuki,   7,  3,  3, 1, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2012summer,    6,   Tiffany,   6,  3,  3, 0, 0,   0,   0,  0,   0,  0,  0,  0,   1, 0.000, 0.000, 0.000, 0.000
  2011fall,    4,      Tina,   6,  3,  3, 0, 0,   0,   0,  0,   0,  0,  2,  0,   0, 0.000, 0.000, 0.000, 0.000
  2011fall,    6,      Tina,   6,  2,  1, 0, 0,   0,   0,  0,   0,  1,  0,  0,   0, 0.000, 0.500, 0.000, 0.500
2011summer,    1,      Tina,   5,  2,  1, 0, 0,   0,   0,  0,   0,  1,  1,  0,   0, 0.000, 0.500, 0.000, 0.500
2011summer,    4,      Tina,   2,  1,  0, 1, 0,   0,   0,  0,   0,  1,  0,  0,   0, 0.000, 1.000, 0.000, 1.000
  2012fall,    1,      Tina,   6,  3,  3, 0, 0,   0,   0,  0,   0,  0,  2,  0,   0, 0.000, 0.000, 0.000, 0.000
  2012fall,    3,      Tina,   3,  2,  2, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
  2012fall,    4,      Tina,   6,  4,  4, 1, 1,   0,   0,  0,   0,  0,  1,  0,   0, 0.250, 0.250, 0.250, 0.500
  2012fall,    5,      Tina,   7,  4,  3, 3, 1,   0,   0,  0,   0,  1,  0,  0,   0, 0.333, 0.500, 0.333, 0.833
2012spring,    3,      Tina,   2,  1,  1, 0, 0,   0,   0,  0,   0,  0,  1,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,    9,      Tina,   7,  3,  2, 0, 0,   0,   0,  0,   0,  1,  0,  0,   0, 0.000, 0.333, 0.000, 0.333
2012summer,   11,      Tina,   6,  3,  2, 1, 0,   0,   0,  0,   0,  1,  0,  0,   0, 0.000, 0.333, 0.000, 0.333
2013summer,    4,      Tina,   7,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2013summer,    5,      Tina,   6,  3,  3, 0, 0,   0,   0,  0,   0,  0,  1,  0,   0, 0.000, 0.000, 0.000, 0.000
2011summer,   10,      Tori,   5,  3,  2, 0, 0,   0,   0,  0,   0,  1,  0,  0,   0, 0.000, 0.333, 0.000, 0.333
2013summer,    2,   Whitney,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2013summer,    3,   Whitney,   4,  3,  2, 0, 1,   0,   0,  0,   0,  1,  0,  0,   0, 0.500, 0.667, 0.500, 1.167
2013summer,    4,   Whitney,   7,  2,  2, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
  2010fall,    2,      Will,   5,  2,  2, 0, 1,   0,   0,  0,   1,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
  2010fall,    4,      Will,   4,  2,  0, 1, 0,   0,   0,  0,   0,  2,  0,  0,   0, 0.000, 1.000, 0.000, 1.000
  2010fall,    5,      Will,   3,  2,  2, 0, 1,   0,   0,  0,   0,  0,  1,  0,   0, 0.500, 0.500, 0.500, 1.000
  2010fall,    6,      Will,   7,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2010summer,    1,      Will,   5,  2,  1, 0, 1,   0,   0,  0,   0,  1,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2010summer,    2,      Will,   5,  2,  2, 2, 2,   0,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2010summer,    3,      Will,   3,  2,  2, 1, 1,   1,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 1.000, 1.500
2010summer,    4,      Will,   3,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2010summer,    5,      Will,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2010summer,    6,      Will,   5,  3,  3, 0, 1,   0,   0,  0,   1,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2010summer,    7,      Will,   4,  2,  2, 1, 1,   1,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 1.000, 1.500
2010summer,    8,      Will,   3,  1,  1, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2010summer,   11,      Will,   4,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
  2011fall,    1,      Will,   2,  1,  1, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
  2011fall,    3,      Will,   2,  2,  2, 1, 2,   0,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
  2011fall,    4,      Will,   6,  4,  3, 1, 3,   0,   0,  0,   2,  1,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
  2011fall,    6,      Will,   6,  3,  3, 0, 0,   0,   0,  0,   0,  0,  1,  0,   0, 0.000, 0.000, 0.000, 0.000
2011summer,    1,      Will,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2011summer,    2,      Will,   5,  1,  1, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2011summer,    4,      Will,   6,  3,  3, 1, 2,   0,   0,  0,   0,  0,  0,  0,   0, 0.667, 0.667, 0.667, 1.333
2011summer,    5,      Will,   5,  2,  1, 0, 1,   1,   0,  0,   1,  1,  0,  0,   0, 1.000, 1.000, 2.000, 3.000
2011summer,    6,      Will,   7,  3,  3, 1, 2,   0,   0,  0,   1,  0,  1,  0,   0, 0.667, 0.667, 0.667, 1.333
